segment_id,street,from_street,to_street,start_latitude,start_longitude,end_latitude,end_longitude
896,Lake Shore Dr,Foster,Lawrence,41.9765966882,-87.6506507735,41.9694059924,-87.6481529198
1263,Halsted,Fullerton,Armitage,41.925454,-87.64895,41.91818,-87.648698
978,Pershing,State,Dan Ryan Expy,41.82401853,-87.62644842,41.82391453,-87.63050842
246,Archer,Oak Park,Narragansett,41.7920189692,-87.7915770975,41.7922117726,-87.7818067839
506,Archer,Halsted,Cermak,41.8470464552,-87.6465225077,41.8527278475,-87.6348161557
386,Western,Archer,Pershing,41.8259389558,-87.6850859812,41.8229970652,-87.685060202
1031,Wacker,Michigan,Lake Shore Dr,41.88802888,-87.62457922,41.88736263,-87.61402835
1217,Halsted,Archer,Cermak,41.847196,-87.646297,41.852646,-87.646305
639,Cicero,43rd,47th,41.8149319078,-87.7435184383,41.8076284928,-87.7433257794
653,Cicero,Sunnyside,Irving Park,41.9622573117,-87.7477582908,41.9534216145,-87.7474859561
574,Cicero,Madison,Kinzie,41.8804946946,-87.7450741768,41.8879205051,-87.7453403489
640,Cicero,Pershing,43rd,41.8220494381,-87.7437314373,41.8149319078,-87.7435184383
1270,Madison,Wacker,Halsted,41.882014,-87.636891,41.881876,-87.647361
1231,Halsted,Addison,Irving Park,41.947316,-87.649296,41.954562,-87.649509
586,Lake Shore Dr,Balbo,Monroe,41.87325521,-87.61712898,41.88091652,-87.61730448
478,111th,Vincennes,Racine,41.6920250017,-87.663245,41.692109631,-87.6521384462
405,Western,Lawrence,Montrose,41.9686159566,-87.689090429,41.9613138803,-87.6888668215
129,Ashland,Montrose,Lawrence,41.9615905019,-87.6690743088,41.9688759177,-87.6692552405
1308,Harrison,Canal,State,41.874238,-87.639487,41.874452,-87.627611
1051,Washington,Ogden,Racine,41.8826899771,-87.664672601,41.8829113042,-87.6566669933
105,Ashland,63rd,59th,41.7794635041,-87.6640374592,41.7867457704,-87.6642111674
200,North,Laramie,Central,41.9096384783,-87.7557943854,41.9095159354,-87.7657229523
516,Archer,California,Kedzie,41.82013776,-87.69448283,41.81426355,-87.7042579
1040,Wacker,Lake Shore Dr,Michigan,41.88763704,-87.61402527,41.88830328,-87.62457619
528,Caldwell,Devon,Mendota,41.99730108,-87.76650952,42.00481724,-87.78226252
853,Higgins,Austin,Central,41.9730538829,-87.7782373882,41.970196534,-87.7675633518
470,95th,Cottage Grove,Dr Martin L King Jr,41.7222259181,-87.6045012673,41.7220217125,-87.6140911627
1181,57th,Lake Shore Dr,Stony Island,41.7925550314,-87.5802996067,41.7927800797,-87.5838875815
1303,Balbo,LakeShore Dr,Michigan,41.873356,-87.617312,41.873192,-87.627565
239,Roosevelt,Ashland,Damen,41.8669986938,-87.6663821254,41.8668917757,-87.6762482895
696,Dr Martin L King Jr,43rd,Pershing,41.8166344948,-87.6165993704,41.823824691,-87.616805129
1295,State,Wacker,Congress,41.886813,-87.628076,41.875639,-87.627718
418,79th,Kedzie,Central Park,41.7498503425,-87.7024134014,41.7498206443,-87.7118878282
180,Garfield,State,Dan Ryan Expy,41.7947803916,-87.6256995376,41.7946718587,-87.6311253178
553,Cermak,Damen,Western,41.852299832,-87.6758591402,41.8522071469,-87.6856447314
316,Irving Park,Clark,Ashland,41.9545153063,-87.6622485204,41.954427556,-87.6690474356
1301,Jackson,Wacker,Michigain,41.878077,-87.636914,41.87828,-87.624306
795,Ridge,Hollywood,Peterson,41.985180094,-87.6624036279,41.9909172373,-87.6721450666
112,Ashland,35th,Archer,41.8305002878,-87.6653847992,41.8376827898,-87.6655581444
1115,111th,Crawford,Kedzie,41.6912250073,-87.7202991601,41.6914305788,-87.7008290506
956,Ohio,State,Michigan,41.8924469959,-87.6280709409,41.8925430126,-87.6241579489
620,Lake Shore Dr,Oak St,Grand,41.90098105,-87.61989328,41.8919006,-87.61427361
383,Western,47th,51st,41.8084267863,-87.684608746,41.8011472177,-87.6844074011
780,Peterson,California,Western,41.9903007523,-87.6994001534,41.9903835167,-87.6896938259
755,Ewing,96th,Indianapolis,41.7213286555,-87.5354182726,41.7128142135,-87.5354586494
464,95th,Ashland,Damen,41.7213323658,-87.6626317556,41.7211640089,-87.6727255878
12,Archer,Oak Park,Harlem,41.7922933877,-87.7915747868,41.7920840659,-87.801548143
1300,Jackson,Halsted,Wacker,41.877947,-87.647241,41.878077,-87.636914
250,55th,Laramie,Cicero,41.7927506225,-87.7525086618,41.7928937616,-87.7419859962
175,Garfield,Damen,Western,41.7940535229,-87.6742991606,41.7940137889,-87.684040386
550,Cermak,Kedzie,Trumball,41.852019272,-87.7052158636,41.8517829108,-87.7108753815
88,Pulaski,Armitage,North Ave,41.917169067,-87.7268100624,41.9098896012,-87.726581748
502,Archer,California,Western,41.8198633558,-87.6944855458,41.8258789119,-87.6848960158
231,Roosevelt,Cicero,Laramie,41.8660878547,-87.7447613932,41.8658505637,-87.7545575569
119,Ashland,Grand,Chicago,41.8909763311,-87.6669590125,41.8960725742,-87.6671078757
579,Lake Shore Dr,43rd,Oakwood,41.816935359,-87.5946895061,41.8252971863,-87.6001924641
756,Ewing,95th,96th,41.7229428303,-87.5367257051,41.7213286555,-87.5354182726
281,Irving Park,Harlem,Oak Park,41.9526256799,-87.8072619385,41.9526056908,-87.7962735095
268,87th,California,Kedzie,41.7355199254,-87.6921980271,41.7353577848,-87.7020951833
578,Lake Shore Dr,47th,43rd,41.8109426802,-87.5886173859,41.8169468056,-87.5949089327
765,Harlem,North Ave,Armitage,41.9088375317,-87.8055690991,41.9161689398,-87.8058078034
714,Dr Martin L King Jr,43rd,47th,41.816636783,-87.6169661907,41.809387166,-87.6167610807
843,Harlem,Foster,Gunnison,41.9754681394,-87.8072020843,41.9682613016,-87.8073175404
1274,Madison,Ashland,Racine,41.881354,-87.666802,41.881515,-87.657142
651,Cicero,Addison,Belmont,41.9461208905,-87.7472367862,41.9388205094,-87.7470620151
1230,Halsted,Belmont,Addison,41.939979,-87.649077,41.947316,-87.649296
23,Pulaski,95th,91st,41.7205351179,-87.7211582444,41.7279240361,-87.7216034956
182,87th,Cicero,Kostner,41.734386902,-87.7410588664,41.7345524002,-87.731161881
216,Roosevelt,Cicero,Kostner,41.8658134419,-87.7447639101,41.8658956887,-87.7349660246
398,Western,Fullerton,Milwaukee,41.9249017152,-87.6878256352,41.9168064565,-87.6875724135
539,Cermak,Damen,Ashland,41.8520254223,-87.6758619651,41.8522153616,-87.6659431382
471,95th,Woodlawn,Cottage Grove,41.7222769494,-87.594731404,41.7222259181,-87.6045012673
766,Harlem,Armitage,Grand,41.9161689398,-87.8058078034,41.9239918867,-87.8060612029
737,Milwaukee,Fullerton,Diversey,41.9247896604,-87.7002228515,41.9319511814,-87.7120661817
584,Lake Shore Dr,Roosevelt,Balbo,41.8674650997,-87.6186711362,41.8732552139,-87.6171289792
1261,Halsted,North Ave,Division,41.91092,-87.648463,41.903636,-87.648284
845,Harlem,Peterson,Bryn Mawr,41.98997995,-87.8070638759,41.9827784576,-87.8071231837
573,Cicero,Harrison,Madison,41.8731382595,-87.7448074201,41.8804946946,-87.7450741768
186,North,Kostner,Pulaski,41.9096183569,-87.7362643899,41.9097494848,-87.7263320051
280,Irving Park,Oriole,Harlem,41.9524069352,-87.8170669694,41.9526256799,-87.8072619385
480,111th,Halsted,Stewart,41.6922327333,-87.6423662972,41.6923240264,-87.6329245691
141,Ashland,55th,59th,41.7940254304,-87.6647651619,41.7867479054,-87.6645778209
1188,Clark,Ashland,Ridge,41.9867518859,-87.6695265292,41.9896973587,-87.6697997674
422,79th,Woodlawn,Cottage Grove,41.7514496528,-87.595412204,41.7513900229,-87.6051881522
133,Ashland,91st,95th,41.7284832358,-87.6630347385,41.7212162434,-87.6628665545
624,Cicero,Armitage,Fullerton,41.9169301148,-87.7459288182,41.9242304183,-87.7460848509
154,Ashland,Chicago,Grand,41.8960747044,-87.6674751541,41.8909784616,-87.6673262617
35,Pulaski,43rd,I-55 Expy,41.8151945196,-87.7236784823,41.8229897759,-87.723940876
382,Western,51st,55th,41.8011472177,-87.6844074011,41.7938776185,-87.6842251186
969,Pershing,Halsted,Dan Ryan Expy,41.82339009,-87.64595204,41.82371453,-87.63050842
236,Roosevelt,California,Kedzie,41.8666478725,-87.6959061275,41.8665425122,-87.7056678592
305,Irving Park,Central,Austin,41.953321789,-87.7669985006,41.9531933493,-87.7767736096
370,Western,99th,103rd,41.7136748244,-87.6820264847,41.7063773615,-87.6818034645
799,Stony Island,87th,83rd,41.7369134537,-87.5852385693,41.7442162163,-87.5854076784
1134,Cicero,Roosevelt,Cermak,41.8659627382,-87.7449852043,41.8512451897,-87.7444337191
863,Illinois,Michigan,Columbus,41.890933613,-87.6241289611,41.8910035937,-87.6202254172
907,Michigan,Congress,Randolph,41.875777,-87.624123,41.88447407,-87.62426376
278,87th,Chicago Skyway,Stony Island,41.7372907245,-87.5688698936,41.7370506698,-87.5856349924
859,Higgins,Central,Austin,41.9704709429,-87.7675609235,41.9733282922,-87.7782350055
420,79th,Dr Martin L King Jr,State,41.7512885566,-87.6149102436,41.7511042672,-87.6245246027
401,Western,Belmont,Diversey,41.9394618483,-87.6883485854,41.9321801597,-87.6880664353
971,Pershing,State,Dr Martin L King Jr,41.82381853,-87.62644842,41.82387853,-87.61699842
1102,Cermak,Ridgeland,Harlem,41.8510024115,-87.7834783427,41.8505125016,-87.803611051
697,Dr Martin L King Jr,Pershing,35th,41.823824691,-87.616805129,41.8311007753,-87.6169702483
53,Pulaski,Irving Park,Elston,41.9536468185,-87.7274333564,41.9596128313,-87.7276617396
381,Western,55th,59th,41.7938776185,-87.6842251186,41.7865297579,-87.6840139301
142,Ashland,51st,55th,41.8013192816,-87.6649598466,41.7940254304,-87.6647651619
904,Michigan,Roosevelt,Congress,41.86745208,-87.62392868,41.875777,-87.624123
285,Irving Park,Central,Laramie,41.9530473793,-87.7670009299,41.9531625184,-87.7571489562
757,Grand,State,LaSalle,41.8917151045,-87.62806696,41.8916126007,-87.6325878656
393,Western,Grand,Washington,41.8906490928,-87.6868781339,41.8829972374,-87.6866681673
50,Pulaski,Fullerton,Diversey,41.9244829851,-87.7265848616,41.9317893922,-87.726864157
287,Irving Park,Cicero,Kostner,41.9532811726,-87.7473061296,41.9533921986,-87.7380652196
1306,Clark,Roosevelt,Harrison,41.867374,-87.630336,41.874521,-87.630574
155,Ashland,Milwaukee,Chicago,41.904018258,-87.6676967823,41.8960747044,-87.6674751541
563,Cicero,79th,72nd,41.7492014587,-87.7412632413,41.7618981214,-87.741598945
815,Stony Island,63rd,67th,41.7806547878,-87.5866211188,41.7733522321,-87.5864010353
792,Ridge,Peterson,Hollywood,41.9906428343,-87.6721479065,41.9849056913,-87.662406509
1223,Halsted,Grand,Chicago,41.891185,-87.647427,41.896397,-87.647555
643,Cicero,Kinzie,Madison,41.8879223958,-87.7457075823,41.8804965805,-87.7454413862
966,Pershing,Western,Damen,41.82297531,-87.6849,41.82304972,-87.67507424
267,87th,Kedzie,Central Park,41.7353577848,-87.7020951833,41.7351586508,-87.711992685
679,Desplaines,Kinzie,Madison,41.8890317788,-87.6445439049,41.8818287714,-87.6442914709
392,Western,Washington,Van Buren,41.8829972374,-87.6866681673,41.8760846544,-87.6864530829
673,Cumberland,Kennedy Expy,Lawrence,41.9842206477,-87.8367650119,41.9666029184,-87.8368335094
520,Archer,Halsted,Ashland,41.84732087,-87.64651959,41.83783649,-87.66577839
80,Pulaski,Roosevelt,16th,41.8661750444,-87.7254211571,41.858871241,-87.7252056371
1057,Randolph,Michigan,Wacker,41.8846086464,-87.6244501884,41.8845986991,-87.637068542
